post_id,platform,post_type,post_time,likes,comments,shares,post_day,sentiment_score,hashtags
7823,Instagram,image,3/13/2023 23:15,3168,216,188,Monday,negative,Yes
7824,Twitter,image,5/15/2023 6:30,1064,194,1,Monday,neutral,No
7825,Instagram,poll,2/21/2023 16:15,4349,423,569,Tuesday,negative,Yes
7826,Twitter,image,4/17/2023 15:00,917,212,229,Monday,neutral,No
7827,Twitter,carousel,10/2/2023 23:30,1452,63,468,Monday,neutral,No
7828,Facebook,carousel,10/5/2023 6:30,2371,71,639,Thursday,negative,Yes
7829,Instagram,poll,12/29/2023 12:15,4449,512,117,Friday,positive,Yes
7830,Facebook,carousel,5/5/2023 16:45,934,195,562,Friday,neutral,Yes
7831,Twitter,image,7/14/2023 15:00,1084,122,171,Friday,positive,Yes
7832,Instagram,image,6/6/2023 21:00,4556,395,67,Tuesday,neutral,Yes
7833,Instagram,image,2/26/2023 11:45,2585,20,887,Sunday,positive,Yes
7834,Instagram,text,5/16/2023 22:15,2519,407,316,Tuesday,positive,No
7835,Instagram,text,5/16/2023 22:15,2013,422,424,Tuesday,positive,Yes
7836,Instagram,image,6/6/2023 21:00,4212,412,24,Tuesday,neutral,Yes
7837,Twitter,image,2/10/2023 13:00,1708,202,128,Friday,neutral,Yes
7838,Instagram,carousel,1/1/2023 20:00,5063,136,341,Sunday,positive,No
7839,Instagram,video,12/31/2023 22:30,2856,146,905,Sunday,negative,Yes
7840,Instagram,image,1/21/2023 1:00,4742,343,839,Saturday,negative,No
7841,Facebook,carousel,1/27/2023 15:45,4030,123,815,Friday,negative,Yes
7842,Facebook,image,8/17/2023 14:45,2394,429,606,Thursday,positive,Yes
7843,Twitter,image,4/17/2023 15:00,77,219,322,Monday,neutral,Yes
7844,Twitter,poll,5/17/2023 0:15,824,104,457,Wednesday,positive,Yes
7845,Twitter,carousel,5/11/2023 11:00,1687,241,359,Thursday,neutral,No
7846,Facebook,text,6/25/2023 15:15,603,330,365,Sunday,positive,Yes
7847,Twitter,image,2/10/2023 13:00,2606,205,102,Friday,neutral,No
7848,Facebook,video,12/27/2023 4:00,1952,31,815,Wednesday,neutral,Yes
7849,Facebook,carousel,5/5/2023 16:45,1456,271,642,Friday,neutral,Yes
7850,Facebook,image,1/7/2023 10:30,881,167,823,Saturday,negative,Yes
7851,Facebook,video,2/23/2023 17:15,1303,180,370,Thursday,positive,Yes
7852,Instagram,carousel,5/5/2023 20:00,109,225,186,Friday,neutral,No
7853,Twitter,image,2/10/2023 13:00,2350,95,29,Friday,neutral,No
7854,Facebook,image,2/2/2023 16:00,895,130,157,Thursday,positive,Yes
7855,Facebook,text,6/25/2023 15:15,78,230,168,Sunday,positive,Yes
7856,Instagram,video,4/10/2023 0:00,4274,223,748,Monday,neutral,Yes
7857,Instagram,poll,1/19/2023 7:15,2328,24,375,Thursday,positive,Yes
7858,Twitter,carousel,3/31/2023 16:00,3345,106,34,Friday,positive,Yes
7859,Facebook,carousel,10/5/2023 6:30,2579,7,454,Thursday,negative,Yes
7860,Instagram,poll,3/19/2023 4:00,2494,152,205,Sunday,negative,Yes
7861,Instagram,poll,1/19/2023 7:15,2190,61,425,Thursday,positive,Yes
7862,Instagram,video,4/10/2023 0:00,3750,340,656,Monday,neutral,Yes
7863,Twitter,video,9/27/2023 19:00,65,176,200,Wednesday,positive,Yes
7864,Facebook,carousel,10/5/2023 6:30,1498,39,468,Thursday,negative,Yes
7865,Twitter,video,12/1/2023 10:00,3123,87,144,Friday,positive,Yes
7866,Facebook,carousel,10/3/2023 19:00,618,245,650,Tuesday,negative,No
7867,Twitter,image,5/15/2023 6:30,129,253,359,Monday,neutral,Yes
7868,Facebook,carousel,4/23/2023 8:15,1728,391,254,Sunday,negative,Yes
7869,Twitter,image,7/14/2023 15:00,421,116,261,Friday,positive,Yes
7870,Instagram,video,12/28/2023 16:45,604,543,741,Thursday,negative,Yes
7871,Facebook,carousel,10/5/2023 6:30,1545,21,451,Thursday,negative,No
7872,Facebook,video,7/26/2023 20:15,5396,522,384,Wednesday,positive,Yes
7873,Facebook,carousel,5/14/2023 0:45,4121,453,810,Sunday,neutral,No
7874,Twitter,text,9/30/2023 10:30,1446,183,102,Saturday,positive,No
7875,Facebook,carousel,2/3/2023 0:30,4713,251,714,Friday,positive,Yes
7876,Twitter,image,4/17/2023 15:00,805,166,254,Monday,neutral,Yes
7877,Twitter,video,6/15/2023 3:15,39,15,19,Thursday,positive,No
7878,Instagram,poll,3/19/2023 4:00,2893,85,220,Sunday,negative,Yes
7879,Instagram,text,7/6/2023 8:00,3907,85,240,Thursday,negative,Yes
7880,Twitter,video,9/27/2023 19:00,479,224,297,Wednesday,positive,Yes
7881,Facebook,carousel,11/11/2023 15:45,145,27,400,Saturday,negative,Yes
7882,Instagram,poll,1/19/2023 7:15,3283,23,465,Thursday,positive,Yes
7883,Facebook,text,5/3/2023 12:30,3374,178,79,Wednesday,positive,Yes
7884,Twitter,text,8/5/2023 8:45,319,147,42,Saturday,positive,No
7885,Facebook,carousel,10/5/2023 6:30,2283,109,454,Thursday,negative,Yes
7886,Twitter,poll,5/2/2023 6:15,456,190,223,Tuesday,neutral,No
7887,Facebook,poll,3/1/2023 8:00,2526,413,366,Wednesday,neutral,Yes
7888,Facebook,video,3/22/2023 3:15,5408,181,79,Wednesday,negative,Yes
7889,Instagram,image,6/6/2023 21:00,4100,299,109,Tuesday,neutral,Yes
7890,Instagram,carousel,8/4/2023 12:45,1056,296,813,Friday,negative,Yes
7891,Facebook,text,1/3/2023 3:00,1179,29,397,Tuesday,positive,Yes
7892,Facebook,text,7/18/2023 22:00,3198,5,849,Tuesday,positive,Yes
7893,Instagram,text,5/23/2023 22:30,34,91,521,Tuesday,neutral,No
7894,Instagram,carousel,12/13/2023 4:45,4526,108,740,Wednesday,positive,Yes
7895,Twitter,carousel,7/5/2023 18:15,3580,80,25,Wednesday,positive,Yes
7896,Twitter,text,10/2/2023 12:15,617,165,530,Monday,positive,No
7897,Facebook,video,1/4/2023 18:30,1757,91,388,Wednesday,neutral,No
7898,Facebook,video,3/22/2023 3:15,5490,301,101,Wednesday,negative,Yes
7899,Facebook,carousel,5/14/2023 0:45,3459,448,654,Sunday,neutral,Yes
7900,Facebook,carousel,10/3/2023 19:00,1700,235,595,Tuesday,negative,No
7901,Facebook,image,2/2/2023 16:00,770,93,36,Thursday,positive,Yes
7902,Twitter,video,12/24/2023 7:45,132,204,202,Sunday,neutral,Yes
7903,Instagram,text,5/16/2023 22:15,2212,357,624,Tuesday,positive,Yes
7904,Instagram,poll,2/21/2023 16:15,4944,484,551,Tuesday,negative,No
7905,Twitter,carousel,10/2/2023 23:30,1378,67,598,Monday,neutral,Yes
7906,Twitter,video,6/15/2023 3:15,254,65,86,Thursday,positive,No
7907,Instagram,carousel,8/4/2023 12:45,232,359,905,Friday,negative,Yes
7908,Facebook,text,1/3/2023 3:00,1490,54,288,Tuesday,positive,No
7909,Instagram,image,6/6/2023 21:00,4543,375,164,Tuesday,neutral,Yes
7910,Instagram,poll,1/19/2023 7:15,2684,51,295,Thursday,positive,Yes
7911,Twitter,image,2/10/2023 13:00,2102,177,21,Friday,neutral,No
7912,Instagram,video,12/6/2023 4:00,5727,159,871,Wednesday,negative,Yes
7913,Twitter,poll,2/9/2023 15:30,1849,150,41,Thursday,positive,Yes
7914,Instagram,text,7/6/2023 8:00,3180,6,187,Thursday,negative,Yes
7915,Instagram,carousel,5/5/2023 20:00,31,216,123,Friday,neutral,Yes
7916,Twitter,carousel,7/5/2023 18:15,3377,156,61,Wednesday,positive,Yes
7917,Instagram,carousel,4/19/2023 19:45,1487,524,947,Wednesday,neutral,No
7918,Instagram,image,6/6/2023 21:00,3633,322,139,Tuesday,neutral,Yes
7919,Twitter,carousel,1/30/2023 13:30,2276,27,495,Monday,positive,Yes
7920,Twitter,text,7/23/2023 5:45,1700,138,369,Sunday,neutral,Yes
7921,Twitter,video,6/15/2023 3:15,832,6,44,Thursday,positive,Yes
7922,Twitter,image,7/14/2023 15:00,972,136,311,Friday,positive,No
7923,Facebook,image,11/27/2023 4:30,1119,115,368,Monday,positive,Yes
7924,Twitter,text,2/14/2023 18:00,1907,118,213,Tuesday,positive,Yes
7925,Instagram,video,4/10/2023 0:00,3857,267,660,Monday,neutral,No
7926,Instagram,carousel,7/12/2023 17:45,713,213,825,Wednesday,positive,Yes
7927,Facebook,video,3/22/2023 3:15,4843,244,76,Wednesday,negative,No
7928,Twitter,text,11/20/2023 2:00,1422,125,377,Monday,positive,No
7929,Instagram,carousel,5/5/2023 20:00,1144,207,392,Friday,neutral,No
7930,Facebook,carousel,10/3/2023 19:00,600,296,409,Tuesday,negative,Yes
7931,Instagram,text,10/6/2023 10:00,3212,61,70,Friday,positive,No
7932,Twitter,video,11/12/2023 17:30,1782,26,15,Sunday,positive,No
7933,Facebook,video,3/22/2023 3:15,4841,228,50,Wednesday,negative,Yes
7934,Instagram,image,2/26/2023 11:45,2655,17,1070,Sunday,positive,Yes
7935,Twitter,video,12/24/2023 7:45,848,84,134,Sunday,neutral,Yes
7936,Twitter,image,10/14/2023 18:45,125,132,300,Saturday,neutral,Yes
7937,Twitter,text,12/8/2023 2:15,1322,28,64,Friday,negative,Yes
7938,Facebook,carousel,1/9/2023 20:00,1076,301,403,Monday,positive,Yes
7939,Instagram,carousel,4/19/2023 19:45,121,443,747,Wednesday,neutral,Yes
7940,Instagram,poll,2/21/2023 16:15,4256,403,569,Tuesday,negative,Yes
7941,Twitter,image,10/14/2023 18:45,42,48,348,Saturday,neutral,Yes
7942,Twitter,text,10/2/2023 12:15,657,198,362,Monday,positive,Yes
7943,Twitter,video,11/12/2023 17:30,2141,86,22,Sunday,positive,No
7944,Facebook,video,5/11/2023 0:30,4715,151,173,Thursday,neutral,Yes
7945,Facebook,video,5/2/2023 6:15,480,275,194,Tuesday,neutral,Yes
7946,Facebook,carousel,1/9/2023 20:00,1602,345,290,Monday,positive,Yes
7947,Instagram,poll,2/21/2023 16:15,5162,407,700,Tuesday,negative,Yes
7948,Instagram,carousel,5/7/2023 0:30,907,497,708,Sunday,negative,No
7949,Facebook,text,6/12/2023 9:30,3818,109,895,Monday,negative,No
7950,Instagram,poll,7/5/2023 5:15,3224,2,783,Wednesday,positive,Yes
7951,Facebook,carousel,10/5/2023 6:30,2629,146,411,Thursday,negative,No
7952,Twitter,poll,5/2/2023 6:15,22,81,134,Tuesday,neutral,Yes
7953,Facebook,carousel,5/5/2023 16:45,1268,226,583,Friday,neutral,Yes
7954,Twitter,poll,5/2/2023 6:15,158,253,44,Tuesday,neutral,Yes
7955,Twitter,text,12/8/2023 2:15,1535,71,171,Friday,negative,No
7956,Twitter,poll,5/2/2023 0:30,3356,77,453,Tuesday,positive,Yes
7957,Facebook,carousel,5/5/2023 16:45,1132,299,493,Friday,neutral,No
7958,Facebook,text,5/3/2023 12:30,3847,201,65,Wednesday,positive,No
7959,Instagram,image,6/6/2023 19:30,720,177,904,Tuesday,negative,Yes
7960,Twitter,text,9/30/2023 10:30,2370,250,177,Saturday,positive,Yes
7961,Twitter,text,9/30/2023 10:30,551,212,57,Saturday,positive,No
7962,Twitter,carousel,5/11/2023 11:00,2240,308,384,Thursday,neutral,Yes
7963,Twitter,video,6/15/2023 3:15,735,16,102,Thursday,positive,Yes
7964,Twitter,poll,5/2/2023 0:30,2766,174,533,Tuesday,positive,Yes
7965,Twitter,poll,2/9/2023 15:30,1823,171,84,Thursday,positive,Yes
7966,Twitter,carousel,12/27/2023 11:30,149,212,353,Wednesday,positive,Yes
7967,Twitter,carousel,5/11/2023 11:00,2501,210,554,Thursday,neutral,Yes
7968,Instagram,poll,7/5/2023 5:15,3385,88,839,Wednesday,positive,Yes
7969,Instagram,poll,7/5/2023 5:15,3378,30,655,Wednesday,positive,Yes
7970,Facebook,carousel,4/23/2023 8:15,2592,452,131,Sunday,negative,No
7971,Facebook,carousel,1/27/2023 15:45,2989,194,1028,Friday,negative,No
7972,Instagram,poll,3/7/2023 19:15,2238,106,591,Tuesday,positive,Yes
7973,Facebook,image,8/17/2023 14:45,1792,484,623,Thursday,positive,Yes
7974,Twitter,video,6/15/2023 3:15,69,22,186,Thursday,positive,No
7975,Twitter,image,11/16/2023 0:45,895,133,145,Thursday,negative,Yes
7976,Instagram,video,11/23/2023 2:00,5064,296,743,Thursday,negative,Yes
7977,Facebook,carousel,11/11/2023 15:45,591,68,348,Saturday,negative,No
7978,Twitter,text,8/5/2023 8:45,85,206,98,Saturday,positive,No
7979,Facebook,text,7/6/2023 7:00,2166,453,363,Thursday,neutral,No
7980,Twitter,text,11/25/2023 7:30,2814,93,81,Saturday,positive,No
7981,Twitter,image,11/16/2023 0:45,1044,117,229,Thursday,negative,Yes
7982,Instagram,carousel,11/19/2023 12:30,4708,367,853,Sunday,negative,Yes
7983,Twitter,image,10/14/2023 18:45,24,159,323,Saturday,neutral,No
7984,Twitter,text,11/20/2023 2:00,2179,185,202,Monday,positive,Yes
7985,Facebook,carousel,5/14/2023 0:45,3163,429,730,Sunday,neutral,Yes
7986,Twitter,video,6/15/2023 3:15,659,79,192,Thursday,positive,No
7987,Facebook,video,1/4/2023 18:30,2625,20,334,Wednesday,neutral,No
7988,Instagram,video,4/14/2023 10:30,4625,451,779,Friday,positive,Yes
7989,Twitter,text,8/5/2023 8:45,489,198,122,Saturday,positive,No
7990,Instagram,carousel,5/5/2023 20:00,118,125,186,Friday,neutral,No
7991,Instagram,text,10/28/2023 19:30,920,60,376,Saturday,neutral,No
7992,Twitter,text,2/14/2023 18:00,679,44,183,Tuesday,positive,Yes
7993,Twitter,text,12/8/2023 2:15,611,5,86,Friday,negative,Yes
7994,Twitter,image,5/15/2023 6:30,488,196,46,Monday,neutral,Yes
7995,Instagram,video,7/13/2023 9:15,5416,123,558,Thursday,neutral,Yes
7996,Twitter,video,6/15/2023 3:15,83,51,77,Thursday,positive,Yes
7997,Facebook,text,7/18/2023 22:00,2634,1,675,Tuesday,positive,Yes
7998,Facebook,carousel,5/14/2023 0:45,2772,406,796,Sunday,neutral,Yes
7999,Instagram,text,10/28/2023 19:30,209,49,252,Saturday,neutral,No
8000,Twitter,text,12/8/2023 2:15,1801,12,46,Friday,negative,Yes
8001,Twitter,video,11/12/2023 17:30,531,41,77,Sunday,positive,No
8002,Instagram,image,6/6/2023 21:00,3922,439,206,Tuesday,neutral,No
8003,Twitter,carousel,5/11/2023 11:00,2016,175,411,Thursday,neutral,Yes
8004,Facebook,text,7/6/2023 7:00,2609,427,159,Thursday,neutral,No
8005,Facebook,carousel,10/3/2023 19:00,1362,349,457,Tuesday,negative,Yes
8006,Instagram,text,10/28/2023 19:30,1277,12,248,Saturday,neutral,Yes
8007,Facebook,video,4/8/2023 19:15,4825,513,156,Saturday,positive,No
8008,Instagram,carousel,5/7/2023 0:30,393,377,700,Sunday,negative,Yes
8009,Instagram,text,7/27/2023 19:15,1842,20,151,Thursday,neutral,No
8010,Twitter,text,9/30/2023 10:30,1191,150,143,Saturday,positive,Yes
8011,Instagram,image,1/21/2023 1:00,3371,377,824,Saturday,negative,No
8012,Facebook,text,7/6/2023 7:00,2180,344,331,Thursday,neutral,Yes
8013,Twitter,text,11/25/2023 7:30,2233,2,113,Saturday,positive,Yes
8014,Twitter,poll,5/2/2023 6:15,221,103,101,Tuesday,neutral,Yes
8015,Instagram,text,7/12/2023 0:00,1383,243,205,Wednesday,negative,No
8016,Facebook,image,11/27/2023 4:30,2021,244,95,Monday,positive,No
8017,Facebook,video,1/1/2023 6:00,5387,456,852,Sunday,neutral,Yes
8018,Facebook,image,2/2/2023 16:00,1195,69,97,Thursday,positive,Yes
8019,Facebook,text,5/3/2023 12:30,2665,199,76,Wednesday,positive,Yes
8020,Instagram,text,5/23/2023 22:30,191,124,367,Tuesday,neutral,No
8021,Instagram,image,2/26/2023 11:45,2583,98,877,Sunday,positive,Yes
8022,Facebook,video,5/2/2023 6:15,538,227,150,Tuesday,neutral,No
8023,Facebook,image,8/17/2023 14:45,1544,467,678,Thursday,positive,No
8024,Facebook,carousel,10/5/2023 6:30,1690,8,439,Thursday,negative,Yes
8025,Twitter,poll,5/2/2023 0:30,3464,209,463,Tuesday,positive,Yes
8026,Twitter,poll,5/2/2023 0:30,1985,273,532,Tuesday,positive,Yes
8027,Instagram,video,12/31/2023 22:30,4074,206,686,Sunday,negative,No
8028,Instagram,text,7/6/2023 8:00,3245,142,62,Thursday,negative,Yes
8029,Twitter,text,11/25/2023 7:30,1854,33,2,Saturday,positive,Yes
8030,Instagram,text,7/6/2023 8:00,4630,4,102,Thursday,negative,No
8031,Instagram,video,4/14/2023 10:30,5095,516,747,Friday,positive,Yes
8032,Facebook,carousel,1/27/2023 15:45,3926,234,704,Friday,negative,Yes
8033,Instagram,carousel,5/5/2023 20:00,517,148,347,Friday,neutral,Yes
8034,Instagram,poll,7/5/2023 5:15,3095,87,629,Wednesday,positive,Yes
8035,Twitter,text,2/14/2023 18:00,2322,47,136,Tuesday,positive,No
8036,Twitter,poll,5/2/2023 0:30,3337,140,450,Tuesday,positive,Yes
8037,Instagram,carousel,1/1/2023 20:00,4543,105,388,Sunday,positive,Yes
8038,Twitter,text,2/14/2023 18:00,2256,18,367,Tuesday,positive,No
8039,Twitter,carousel,5/11/2023 11:00,1535,267,414,Thursday,neutral,Yes
8040,Facebook,carousel,5/5/2023 16:45,1847,209,631,Friday,neutral,No
8041,Twitter,poll,5/2/2023 6:15,151,146,110,Tuesday,neutral,No
8042,Facebook,text,6/12/2023 9:30,3601,99,1045,Monday,negative,Yes
8043,Facebook,text,7/6/2023 7:00,2415,379,138,Thursday,neutral,Yes
8044,Instagram,video,7/13/2023 9:15,4283,80,503,Thursday,neutral,No
8045,Facebook,video,1/1/2023 6:00,5582,421,1163,Sunday,neutral,Yes
8046,Facebook,text,5/3/2023 12:30,4107,301,13,Wednesday,positive,Yes
8047,Twitter,video,9/27/2023 19:00,839,138,252,Wednesday,positive,No
8048,Twitter,video,12/24/2023 7:45,401,51,280,Sunday,neutral,Yes
8049,Twitter,text,7/23/2023 5:45,1282,104,379,Sunday,neutral,No
8050,Instagram,image,3/13/2023 23:15,3253,137,140,Monday,negative,Yes
8051,Facebook,video,2/23/2023 17:15,2861,125,338,Thursday,positive,Yes
8052,Instagram,video,7/13/2023 9:15,5152,126,392,Thursday,neutral,Yes
8053,Instagram,carousel,7/12/2023 17:45,159,298,819,Wednesday,positive,No
8054,Instagram,text,7/27/2023 19:15,2157,110,208,Thursday,neutral,No
8055,Facebook,video,3/22/2023 3:15,4993,251,88,Wednesday,negative,No
8056,Instagram,video,11/23/2023 2:00,4596,277,882,Thursday,negative,Yes
8057,Instagram,text,10/6/2023 10:00,2637,160,215,Friday,positive,Yes
8058,Instagram,video,4/14/2023 10:30,4822,542,731,Friday,positive,Yes
8059,Twitter,image,7/14/2023 15:00,1533,77,240,Friday,positive,Yes
8060,Instagram,video,11/23/2023 2:00,4244,238,848,Thursday,negative,Yes
8061,Instagram,image,7/1/2023 14:45,5321,271,236,Saturday,positive,Yes
8062,Facebook,carousel,10/5/2023 6:30,2062,53,583,Thursday,negative,Yes
8063,Twitter,poll,5/17/2023 0:15,1280,125,528,Wednesday,positive,No
8064,Facebook,video,7/26/2023 20:15,5408,516,505,Wednesday,positive,Yes
8065,Twitter,text,10/2/2023 12:15,786,157,218,Monday,positive,No
8066,Twitter,text,8/5/2023 8:45,239,184,65,Saturday,positive,Yes
8067,Instagram,video,7/13/2023 9:15,4871,97,423,Thursday,neutral,Yes
8068,Twitter,image,7/14/2023 15:00,1387,95,358,Friday,positive,Yes
8069,Instagram,text,5/23/2023 22:30,494,92,415,Tuesday,neutral,Yes
8070,Instagram,carousel,5/7/2023 0:30,365,419,830,Sunday,negative,Yes
8071,Facebook,poll,9/10/2023 13:45,4567,429,976,Sunday,negative,Yes
8072,Instagram,carousel,4/19/2023 19:45,271,413,921,Wednesday,neutral,Yes
8073,Instagram,video,4/10/2023 0:00,4338,310,775,Monday,neutral,No
8074,Twitter,video,9/27/2023 19:00,142,141,251,Wednesday,positive,No
8075,Facebook,text,7/6/2023 7:00,3545,363,188,Thursday,neutral,No
8076,Facebook,carousel,5/14/2023 0:45,3912,460,752,Sunday,neutral,Yes
8077,Twitter,text,7/23/2023 5:45,289,66,243,Sunday,neutral,Yes
8078,Facebook,poll,8/8/2023 17:45,5287,45,910,Tuesday,negative,Yes
8079,Twitter,video,9/27/2023 19:00,0,209,206,Wednesday,positive,Yes
8080,Twitter,text,8/5/2023 8:45,352,176,2,Saturday,positive,Yes
8081,Facebook,carousel,10/3/2023 19:00,548,272,464,Tuesday,negative,Yes
8082,Instagram,image,6/6/2023 19:30,570,209,879,Tuesday,negative,Yes
8083,Twitter,text,2/14/2023 18:00,1539,117,165,Tuesday,positive,Yes
8084,Twitter,text,7/23/2023 5:45,1052,131,312,Sunday,neutral,Yes
8085,Facebook,text,5/3/2023 12:30,4356,346,48,Wednesday,positive,No
8086,Facebook,carousel,5/5/2023 16:45,1293,266,690,Friday,neutral,No
8087,Facebook,carousel,2/3/2023 0:30,5310,197,580,Friday,positive,No
8088,Instagram,text,7/6/2023 8:00,3902,112,157,Thursday,negative,No
8089,Twitter,video,11/12/2023 17:30,1257,37,40,Sunday,positive,Yes
8090,Twitter,carousel,5/11/2023 11:00,2557,200,484,Thursday,neutral,No
8091,Instagram,text,5/23/2023 22:30,477,20,385,Tuesday,neutral,No
8092,Twitter,image,7/14/2023 15:00,1509,132,254,Friday,positive,Yes
8093,Twitter,image,4/17/2023 15:00,1786,149,331,Monday,neutral,Yes
8094,Twitter,text,12/8/2023 2:15,1985,11,90,Friday,negative,No
8095,Facebook,text,1/3/2023 3:00,1218,15,228,Tuesday,positive,Yes
8096,Facebook,video,12/27/2023 4:00,2361,100,778,Wednesday,neutral,No
8097,Instagram,poll,3/19/2023 4:00,2427,143,452,Sunday,negative,Yes
8098,Facebook,video,4/8/2023 19:15,5074,520,2,Saturday,positive,Yes
8099,Twitter,video,9/27/2023 19:00,164,140,135,Wednesday,positive,Yes
8100,Facebook,poll,8/8/2023 17:45,4440,67,997,Tuesday,negative,Yes
8101,Facebook,carousel,11/11/2023 15:45,458,73,257,Saturday,negative,No
8102,Instagram,carousel,8/4/2023 12:45,187,341,822,Friday,negative,No
8103,Twitter,carousel,5/3/2023 8:00,2718,169,295,Wednesday,positive,Yes
8104,Instagram,video,12/28/2023 16:45,495,458,735,Thursday,negative,Yes
8105,Instagram,video,11/23/2023 2:00,4980,258,580,Thursday,negative,No
8106,Twitter,text,11/20/2023 2:00,2299,128,48,Monday,positive,Yes
8107,Instagram,carousel,11/19/2023 12:30,4502,356,789,Sunday,negative,Yes
8108,Facebook,image,11/27/2023 4:30,2320,227,336,Monday,positive,Yes
8109,Twitter,text,11/20/2023 2:00,1994,101,0,Monday,positive,No
8110,Facebook,video,12/27/2023 4:00,2656,62,857,Wednesday,neutral,No
8111,Twitter,text,10/2/2023 12:15,182,145,422,Monday,positive,Yes
8112,Instagram,image,1/21/2023 1:00,5640,373,767,Saturday,negative,Yes
8113,Facebook,text,6/25/2023 15:15,781,360,320,Sunday,positive,No
8114,Instagram,image,9/20/2023 6:00,4782,333,158,Wednesday,positive,No
8115,Twitter,video,6/15/2023 3:15,35,117,148,Thursday,positive,Yes
8116,Instagram,carousel,1/1/2023 20:00,4780,70,326,Sunday,positive,Yes
8117,Twitter,poll,2/9/2023 15:30,2129,163,2,Thursday,positive,No
8118,Twitter,video,11/12/2023 17:30,2709,78,86,Sunday,positive,Yes
8119,Instagram,text,10/28/2023 19:30,1169,80,318,Saturday,neutral,Yes
8120,Twitter,text,7/23/2023 5:45,108,136,377,Sunday,neutral,Yes
8121,Instagram,video,7/13/2023 9:15,5483,67,467,Thursday,neutral,Yes
8122,Twitter,video,5/23/2023 0:30,3527,173,235,Tuesday,positive,Yes
8123,Facebook,carousel,10/5/2023 6:30,1885,53,534,Thursday,negative,Yes
8124,Facebook,carousel,2/3/2023 0:30,4295,216,731,Friday,positive,No
8125,Instagram,image,1/21/2023 1:00,4536,282,804,Saturday,negative,Yes
8126,Facebook,carousel,11/11/2023 15:45,565,76,375,Saturday,negative,Yes
8127,Instagram,video,12/6/2023 4:00,5385,200,768,Wednesday,negative,Yes
8128,Facebook,image,1/7/2023 10:30,313,150,597,Saturday,negative,No
8129,Instagram,poll,2/21/2023 16:15,4471,420,683,Tuesday,negative,No
8130,Instagram,poll,3/19/2023 4:00,1226,133,241,Sunday,negative,Yes
8131,Facebook,video,12/27/2023 4:00,1740,49,739,Wednesday,neutral,No
8132,Instagram,text,7/27/2023 19:15,1970,108,28,Thursday,neutral,Yes
8133,Facebook,carousel,5/14/2023 0:45,3631,401,625,Sunday,neutral,No
8134,Facebook,video,7/26/2023 20:15,4867,490,543,Wednesday,positive,Yes
8135,Facebook,poll,3/1/2023 8:00,3454,472,324,Wednesday,neutral,No
8136,Instagram,carousel,11/19/2023 12:30,4896,358,800,Sunday,negative,Yes
8137,Twitter,carousel,7/5/2023 18:15,2964,53,28,Wednesday,positive,Yes
8138,Twitter,text,11/25/2023 7:30,2737,107,99,Saturday,positive,No
8139,Instagram,text,7/27/2023 19:15,2344,180,105,Thursday,neutral,Yes
8140,Facebook,carousel,5/14/2023 0:45,3145,367,746,Sunday,neutral,Yes
8141,Instagram,image,2/26/2023 11:45,2123,5,877,Sunday,positive,Yes
8142,Facebook,carousel,10/5/2023 6:30,2251,95,344,Thursday,negative,No
8143,Instagram,poll,3/19/2023 4:00,3696,67,52,Sunday,negative,Yes
8144,Facebook,text,5/3/2023 12:30,2534,232,165,Wednesday,positive,Yes
8145,Instagram,text,7/27/2023 19:15,2470,88,112,Thursday,neutral,No
8146,Twitter,image,2/10/2023 13:00,3038,124,69,Friday,neutral,Yes
8147,Twitter,text,10/2/2023 12:15,1256,112,367,Monday,positive,Yes
8148,Instagram,carousel,8/4/2023 12:45,153,372,747,Friday,negative,No
8149,Instagram,carousel,5/19/2023 4:30,4691,328,934,Friday,positive,Yes
8150,Facebook,text,7/18/2023 22:00,3001,32,616,Tuesday,positive,Yes
8151,Instagram,image,7/1/2023 14:45,4995,250,263,Saturday,positive,Yes
8152,Facebook,carousel,1/9/2023 20:00,808,371,289,Monday,positive,No
8153,Facebook,carousel,11/11/2023 15:45,305,93,438,Saturday,negative,Yes
8154,Twitter,video,5/23/2023 0:30,3605,206,395,Tuesday,positive,No
8155,Facebook,video,7/26/2023 20:15,4834,463,373,Wednesday,positive,No
8156,Instagram,video,4/14/2023 10:30,5275,355,680,Friday,positive,Yes
8157,Twitter,image,7/14/2023 15:00,553,88,317,Friday,positive,No
8158,Twitter,carousel,7/5/2023 18:15,3070,146,203,Wednesday,positive,Yes
8159,Twitter,carousel,12/27/2023 11:30,1311,147,327,Wednesday,positive,Yes
8160,Twitter,video,11/12/2023 17:30,2611,6,97,Sunday,positive,No
8161,Instagram,text,7/12/2023 0:00,2443,248,195,Wednesday,negative,No
8162,Facebook,carousel,1/9/2023 20:00,853,361,288,Monday,positive,Yes
8163,Instagram,image,2/26/2023 11:45,2498,7,997,Sunday,positive,Yes
8164,Instagram,carousel,8/4/2023 12:45,110,354,714,Friday,negative,Yes
8165,Facebook,poll,3/1/2023 8:00,2331,463,480,Wednesday,neutral,Yes
8166,Instagram,image,7/1/2023 14:45,4379,187,129,Saturday,positive,Yes
8167,Instagram,poll,12/29/2023 12:15,5615,424,25,Friday,positive,Yes
8168,Facebook,carousel,1/9/2023 20:00,1439,328,234,Monday,positive,No
8169,Instagram,image,6/6/2023 21:00,5499,352,46,Tuesday,neutral,Yes
8170,Facebook,text,7/6/2023 7:00,2453,340,290,Thursday,neutral,Yes
